YEAR;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;TRANSFER_APPY;SL_TRIAL_HASH;QUALIFICATION;RESULT;SPECIES_ID;SPECIES_SPECIFICITY_ID
2015;T;-;RC;TD_TD_09;1;;SOWING_DATE;23/10/2014;12;25
2015;T;-;RC;TD_TA_50;1;;SOWING_DATE;23/10/2014;12;25
2015;T;-;RC;TD_TG_01;1;;SOWING_DATE;23/10/2014;12;25
2015;T;-;RC;TD_TC_54;1;;SOWING_DATE;30/10/2014;12;25
2015;T;-;RC;TD_VR_04;1;;SOWING_DATE;20/11/2014;12;25
2015;T;-;RC;TD_TE_01;1;;SOWING_DATE;20/11/2014;12;25
2015;T;-;RC;TD_VM_04;0;;SOWING_DATE;20/11/2014;12;25
2015;T;-;RC;TD_VB_04;0;;SOWING_DATE;20/11/2014;12;25
2015;T;-;RC;TD_VF_04;1;;SOWING_DATE;20/11/2014;12;25
2015;T;-;RC;TD_VG_04;1;;SOWING_DATE;20/11/2014;12;25
2015;T;-;RC;TD_D4_4_05;1;;SOWING_DATE;09/10/2014;12;25
2015;T;-;RC;TD_D2_08;1;;SOWING_DATE;15/10/2014;12;25
2015;W;-;RC;WT_04_05;0;;FHB_INO;NO;13;26
2015;W;-;RC;WT_04_05;0;;SPRAY;N;13;26
2015;W;-;RC;WT_04_05;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WT_04_05;0;;SOWING_DATE;29/10/2014;13;26
2015;W;-;RC;WT_08_04;0;;FHB_INO;NO;13;26
2015;W;-;RC;WT_08_04;0;;SPRAY;N;13;26
2015;W;-;RC;WT_08_04;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WT_08_04;0;;SOWING_DATE;29/10/2014;13;26
2015;W;-;RC;WT_09_04;0;;FHB_INO;NO;13;26
2015;W;-;RC;WT_09_04;0;;SPRAY;N;13;26
2015;W;-;RC;WT_09_04;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WT_09_04;0;;SOWING_DATE;29/10/2014;13;26
2015;W;-;RC;WL_01_08;1;;FHB_INO;NO;13;26
2015;W;-;RC;WL_01_08;1;;SPRAY;N;13;26
2015;W;-;RC;WL_01_08;1;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_01_08;1;;SOWING_DATE;28/10/2014;13;26
2015;W;-;RC;WL_45_02;1;;FHB_INO;NO;13;26
2015;W;-;RC;WL_45_02;1;;SPRAY;N;13;26
2015;W;-;RC;WL_45_02;1;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_45_02;1;;SOWING_DATE;28/10/2014;13;26
2015;W;-;RC;WL_48_04;1;;FHB_INO;NO;13;26
2015;W;-;RC;WL_48_04;1;;SPRAY;N;13;26
2015;W;-;RC;WL_48_04;1;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_48_04;1;;SOWING_DATE;28/10/2014;13;26
2015;W;-;RC;WL_29_01;0;;FHB_INO;NO;13;26
2015;W;-;RC;WL_29_01;0;;SPRAY;N;13;26
2015;W;-;RC;WL_29_01;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_29_01;0;;SOWING_DATE;28/10/2014;13;26
2015;W;-;RC;WL_15_04;0;;FHB_INO;NO;13;26
2015;W;-;RC;WL_15_04;0;;SPRAY;N;13;26
2015;W;-;RC;WL_15_04;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_15_04;0;;SOWING_DATE;28/10/2014;13;26
2015;W;-;RC;WL_18_05;0;;FHB_INO;NO;13;26
2015;W;-;RC;WL_18_05;0;;SPRAY;N;13;26
2015;W;-;RC;WL_18_05;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_18_05;0;;SOWING_DATE;28/10/2014;13;26
2015;W;-;RC;WL_77_07;0;;FHB_INO;NO;13;26
2015;W;-;RC;WL_77_07;0;;FGD;Y;13;26
2015;W;-;RC;WL_77_07;0;;HARVEST_DATE;23/07/2015;13;26
2015;W;-;RC;WL_77_07;0;;SPRAY;N;13;26
2015;W;-;RC;WL_77_07;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_77_07;0;;SOWING_DATE;24/10/2014;13;26
2015;W;-;RC;WL_78_07;0;;FHB_INO;NO;13;26
2015;W;-;RC;WL_78_07;0;;FGD;Y;13;26
2015;W;-;RC;WL_78_07;0;;HARVEST_DATE;23/07/2015;13;26
2015;W;-;RC;WL_78_07;0;;SPRAY;N;13;26
2015;W;-;RC;WL_78_07;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_78_07;0;;SOWING_DATE;24/10/2014;13;26
2015;W;-;RC;WL_84_07;0;;FHB_INO;NO;13;26
2015;W;-;RC;WL_84_07;0;;FGD;Y;13;26
2015;W;-;RC;WL_84_07;0;;HARVEST_DATE;23/07/2015;13;26
2015;W;-;RC;WL_84_07;0;;SPRAY;N;13;26
2015;W;-;RC;WL_84_07;0;;PHOSPHATE;N;13;26
2015;W;-;RC;WL_84_07;0;;SOWING_DATE;24/10/2014;13;26
2015;W;-;RC;WL_01_50;1;;HARVEST_DATE;11/07/2015;13;26
2015;W;-;RC;WL_01_50;1;;SOWING_DATE;24/10/2014;13;26
2015;S;-;RC;SG_DA_02;0;;HARVEST_DATE;30/09/2015;11;24
2015;S;-;RC;SG_DA_02;0;;SOWING_DATE;11/05/2015;11;24
2015;S;-;RC;SG_DH_02;1;;HARVEST_DATE;30/09/2015;11;24
2015;S;-;RC;SG_DH_02;1;;SOWING_DATE;11/05/2015;11;24
2015;S;-;RC;SG_DM_02;1;;HARVEST_DATE;30/09/2015;11;24
2015;S;-;RC;SG_DM_02;1;;SOWING_DATE;11/05/2015;11;24
2015;S;-;RC;SG_BE_02;1;;HARVEST_DATE;29/09/2015;11;24
2015;S;-;RC;SG_BE_02;1;;SOWING_DATE;12/05/2015;11;24
2015;O;P;RC;OR_QJ_04;1;;FHB_INO;NO;8;78
2015;O;P;RC;OR_QJ_04;1;;FGD;Y;8;78
2015;O;P;RC;OR_QJ_04;1;;HARVEST_DATE;30/07/2015;8;78
2015;O;P;RC;OR_QJ_04;1;;SPRAY;N;8;78
2015;O;P;RC;OR_QJ_04;1;;PHOSPHATE;N;8;78
2015;O;P;RC;OR_QJ_04;1;;SOWING_DATE;09/03/2015;8;78
2015;O;P;RC;OR_QL_07;1;;FHB_INO;NO;8;78
2015;O;P;RC;OR_QL_07;1;;FGD;Y;8;78
2015;O;P;RC;OR_QL_07;1;;HARVEST_DATE;30/07/2015;8;78
2015;O;P;RC;OR_QL_07;1;;SPRAY;N;8;78
2015;O;P;RC;OR_QL_07;1;;PHOSPHATE;N;8;78
2015;O;P;RC;OR_QL_07;1;;SOWING_DATE;09/03/2015;8;78
2015;O;P;RC;OR_P5_15;0;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_P5_15;0;;SOWING_DATE;12/03/2015;8;78
2015;O;P;RC;OR_P5_19;0;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_P5_19;0;;SOWING_DATE;12/03/2015;8;78
2015;O;P;RC;OR_P5_13;0;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_P5_13;0;;SOWING_DATE;12/03/2015;8;78
2015;O;P;RC;OR_P5_75;0;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_P5_75;0;;SOWING_DATE;12/03/2015;8;78
2015;O;P;RC;OR_P5_64;0;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_P5_64;0;;SOWING_DATE;12/03/2015;8;78
2015;O;P;RC;OR_PQ_05;1;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_PQ_05;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PR_05;1;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_PR_05;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PT_05;1;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_PT_05;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PY_05;1;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_PY_05;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_QJ_05;1;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_QJ_05;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PA_01;1;;HARVEST_DATE;29/07/2015;8;78
2015;O;P;RC;OR_PA_01;1;;SOWING_DATE;12/03/2015;8;78
2015;O;P;RC;OR_P5_03;0;;SPRAY;N;8;78
2015;O;P;RC;OR_P5_03;0;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_P5_52;0;;SPRAY;N;8;78
2015;O;P;RC;OR_P5_52;0;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_P5_58;0;;SPRAY;N;8;78
2015;O;P;RC;OR_P5_58;0;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_P5_40;0;;SPRAY;N;8;78
2015;O;P;RC;OR_P5_40;0;;SOWING_DATE;16/03/2015;8;78
2015;A;-;RC;AR_55_05;1;;SOWING_DATE;06/10/2014;5;9
2015;A;-;RC;AR_25_05;0;;SOWING_DATE;06/10/2014;5;9
2015;O;P;RC;OR_QN_05;0;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_QO_04;0;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_ZA_04;1;;SOWING_DATE;16/03/2015;8;78
2015;W;-;RC;WL_04_58;1;;SPRAY;N;13;26
2015;W;-;RC;WL_04_58;1;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WL_01_54;0;;SPRAY;N;13;26
2015;W;-;RC;WL_01_54;0;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WL_08_03;1;;SPRAY;N;13;26
2015;W;-;RC;WL_08_03;1;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WL_09_03;1;;SPRAY;N;13;26
2015;W;-;RC;WL_09_03;1;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WL_20_06;0;;SPRAY;N;13;26
2015;W;-;RC;WL_20_06;0;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WL_23_04;0;;SPRAY;N;13;26
2015;W;-;RC;WL_23_04;0;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WL_04_59;0;;SPRAY;N;13;26
2015;W;-;RC;WL_04_59;0;;SOWING_DATE;23/10/2014;13;26
2015;W;-;RC;WR_02_02;0;;SPRAY;N;13;26
2015;W;-;RC;WR_02_02;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_07_04;0;;SPRAY;N;13;26
2015;W;-;RC;WR_07_04;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_55_04;0;;SPRAY;N;13;26
2015;W;-;RC;WR_55_04;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_59_04;0;;SPRAY;N;13;26
2015;W;-;RC;WR_59_04;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_45_04;0;;SPRAY;N;13;26
2015;W;-;RC;WR_45_04;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_26_04;0;;SPRAY;N;13;26
2015;W;-;RC;WR_26_04;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_07_05;0;;SPRAY;N;13;26
2015;W;-;RC;WR_07_05;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_03_05;0;;SPRAY;N;13;26
2015;W;-;RC;WR_03_05;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_57_05;0;;SPRAY;N;13;26
2015;W;-;RC;WR_57_05;0;;SOWING_DATE;20/10/2014;13;26
2015;W;-;RC;WR_53_05;0;;SPRAY;N;13;26
2015;W;-;RC;WR_53_05;0;;SOWING_DATE;20/10/2014;13;26
2015;B;-;RC;B5_48_05;0;;HARVEST_DATE;01/07/2015;6;12
2015;B;-;RC;B5_48_05;0;;SOWING_DATE;12/11/2014;6;12
2015;B;-;RC;B5_51_04;0;;HARVEST_DATE;01/07/2015;6;12
2015;B;-;RC;B5_51_04;0;;SOWING_DATE;12/11/2014;6;12
2015;B;-;RC;B2_02_05;0;;HARVEST_DATE;09/07/2015;6;12
2015;B;-;RC;B2_02_05;0;;SOWING_DATE;15/10/2014;6;12
2015;B;-;RC;B5_01_05;1;;HARVEST_DATE;29/06/2015;6;12
2015;B;-;RC;B5_01_05;1;;SOWING_DATE;07/12/2014;6;12
2015;S;-;RC;SG_SH_04;0;;SOWING_DATE;21/05/2015;11;24
2015;A;-;RC;AR_69_05;0;;SPRAY;N;5;9
2015;A;-;RC;AR_69_05;0;;SOWING_DATE;18/03/2015;5;9
2015;A;-;RC;AR_90_05;0;;SPRAY;N;5;9
2015;A;-;RC;AR_90_05;0;;SOWING_DATE;18/03/2015;5;9
2015;O;P;RC;OR_PH_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PI_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PK_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PM_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PN_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PA_56;1;;SOWING_DATE;16/03/2015;8;78
2015;B;-;RC;B4_54_02;1;;HARVEST_DATE;14/07/2015;6;12
2015;B;-;RC;B4_54_02;1;;SOWING_DATE;11/03/2015;6;12
2015;B;-;RC;B4_51_02;1;;HARVEST_DATE;14/07/2015;6;12
2015;B;-;RC;B4_51_02;1;;SOWING_DATE;11/03/2015;6;12
2015;B;-;RC;B4_03_05;0;;HARVEST_DATE;14/07/2015;6;12
2015;B;-;RC;B4_03_05;0;;SOWING_DATE;11/03/2015;6;12
2015;B;-;RC;B4_42_04;0;;HARVEST_DATE;14/07/2015;6;12
2015;B;-;RC;B4_42_04;0;;SOWING_DATE;11/03/2015;6;12
2015;B;-;RC;B4_47_04;0;;HARVEST_DATE;14/07/2015;6;12
2015;B;-;RC;B4_47_04;0;;SOWING_DATE;11/03/2015;6;12
2015;O;P;RC;OR_PO_01;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PR_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PT_02;1;;SOWING_DATE;16/03/2015;8;78
2015;O;P;RC;OR_PA_03;0;;SOWING_DATE;16/03/2015;8;78
2015;B;-;RC;B4_04_02;1;;HARVEST_DATE;07/07/2015;6;12
2015;B;-;RC;B4_02_02;1;;HARVEST_DATE;07/07/2015;6;12
2015;B;-;RC;B4_56_02;1;;HARVEST_DATE;07/07/2015;6;12
2015;B;-;RC;B4_05_02;1;;HARVEST_DATE;22/07/2015;6;12
2015;B;-;RC;B4_05_02;1;;SOWING_DATE;16/03/2015;6;12
2015;O;P;RC;OR_PA_54;1;;SOWING_DATE;16/03/2015;8;78
2015;B;-;RC;B1_54_04;0;;HARVEST_DATE;13/07/2015;6;12
2015;B;-;RC;B1_54_04;0;;SOWING_DATE;23/03/2015;6;12
2015;B;-;RC;B1_25_04;0;;HARVEST_DATE;13/07/2015;6;12
2015;B;-;RC;B1_25_04;0;;SOWING_DATE;23/03/2015;6;12
2015;B;-;RC;B1_02_04;0;;HARVEST_DATE;13/07/2015;6;12
2015;B;-;RC;B1_02_04;0;;SOWING_DATE;23/03/2015;6;12
2015;B;-;RC;B1_03_04;0;;HARVEST_DATE;13/07/2015;6;12
2015;B;-;RC;B1_03_04;0;;SOWING_DATE;23/03/2015;6;12
2015;W;-;RC;WC_04_52;0;;SOWING_DATE;03/10/2014;13;26
2015;W;-;RC;WR_75_07;0;;SOWING_DATE;17/10/2014;13;26
2015;F;-;RC;F8_05_03;0;;HARVEST_DATE;10/09/2015;9;20
2015;F;-;RC;F8_05_03;0;;SOWING_DATE;19/03/2015;9;20
2015;F;-;RC;F8_04_03;0;;HARVEST_DATE;10/09/2015;9;20
2015;F;-;RC;F8_04_03;0;;SOWING_DATE;19/03/2015;9;20
2016;B;-;RC;B2_01_05;0;;HARVEST_DATE;10/08/2016;6;12
2016;B;-;RC;B2_01_05;0;;SOWING_DATE;14/10/2015;6;12
2016;B;-;RC;B2_57_05;0;;HARVEST_DATE;10/08/2016;6;12
2016;B;-;RC;B2_57_05;0;;SOWING_DATE;14/10/2015;6;12
2016;B;-;RC;B5_52_05;0;;HARVEST_DATE;11/07/2016;6;12
2016;B;-;RC;B5_52_05;0;;SOWING_DATE;03/11/2015;6;12
2016;B;-;RC;B5_56_04;0;;HARVEST_DATE;11/07/2016;6;12
2016;B;-;RC;B5_56_04;0;;SOWING_DATE;03/11/2015;6;12
2016;B;-;RC;B5_53_05;0;;HARVEST_DATE;10/07/2016;6;12
2016;B;-;RC;B5_53_05;0;;SOWING_DATE;16/11/2015;6;12
2016;B;-;RC;B5_04_04;1;;HARVEST_DATE;10/07/2016;6;12
2016;B;-;RC;B5_04_04;1;;SOWING_DATE;16/11/2015;6;12
2016;B;-;RC;B5_07_02;1;;HARVEST_DATE;10/07/2016;6;12
2016;B;-;RC;B5_07_02;1;;SOWING_DATE;16/11/2015;6;12
2016;B;-;RC;B5_06_02;1;;HARVEST_DATE;10/07/2016;6;12
2016;B;-;RC;B5_06_02;1;;SOWING_DATE;16/11/2015;6;12
2016;W;-;RC;WL_07_04;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_07_04;1;;FGD;Y;13;26
2016;W;-;RC;WL_07_04;1;;HARVEST_DATE;07/08/2016;13;26
2016;W;-;RC;WL_07_04;1;;SPRAY;N;13;26
2016;W;-;RC;WL_07_04;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_07_04;1;;SOWING_DATE;19/10/2015;13;26
2016;W;-;RC;WL_20_05;0;;FHB_INO;NO;13;26
2016;W;-;RC;WL_20_05;0;;FGD;Y;13;26
2016;W;-;RC;WL_20_05;0;;HARVEST_DATE;07/08/2016;13;26
2016;W;-;RC;WL_20_05;0;;SPRAY;N;13;26
2016;W;-;RC;WL_20_05;0;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_20_05;0;;SOWING_DATE;19/10/2015;13;26
2016;W;-;RC;WL_24_05;0;;FHB_INO;NO;13;26
2016;W;-;RC;WL_24_05;0;;FGD;Y;13;26
2016;W;-;RC;WL_24_05;0;;HARVEST_DATE;07/08/2016;13;26
2016;W;-;RC;WL_24_05;0;;SPRAY;N;13;26
2016;W;-;RC;WL_24_05;0;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_24_05;0;;SOWING_DATE;19/10/2015;13;26
2016;W;-;RC;WL_23_02;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_23_02;1;;FGD;Y;13;26
2016;W;-;RC;WL_23_02;1;;HARVEST_DATE;07/08/2016;13;26
2016;W;-;RC;WL_23_02;1;;SPRAY;N;13;26
2016;W;-;RC;WL_23_02;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_23_02;1;;SOWING_DATE;19/10/2015;13;26
2016;B;-;RC;B5_05_06;0;;HARVEST_DATE;07/07/2016;6;12
2016;B;-;RC;B5_05_06;0;;SOWING_DATE;02/11/2015;6;12
2016;W;-;RC;WL_05_05;1;;FHB_INO;SPRAYING;13;26
2016;W;-;RC;WL_05_05;1;;FGD;N;13;26
2016;W;-;RC;WL_05_05;1;;HARVEST_DATE;28/07/2016;13;26
2016;W;-;RC;WL_05_05;1;;SPRAY;N;13;26
2016;W;-;RC;WL_05_05;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_05_05;1;;SOWING_DATE;15/10/2015;13;26
2016;W;-;RC;WL_02_06;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_02_06;1;;FGD;N;13;26
2016;W;-;RC;WL_02_06;1;;HARVEST_DATE;07/08/2016;13;26
2016;W;-;RC;WL_02_06;1;;SPRAY;N;13;26
2016;W;-;RC;WL_02_06;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_02_06;1;;SOWING_DATE;01/10/2015;13;26
2016;W;-;RC;WL_02_09;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_02_09;1;;FGD;Y;13;26
2016;W;-;RC;WL_02_09;1;;HARVEST_DATE;08/08/2016;13;26
2016;W;-;RC;WL_02_09;1;;SPRAY;N;13;26
2016;W;-;RC;WL_02_09;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_02_09;1;;SOWING_DATE;01/10/2015;13;26
2016;W;-;RC;WL_04_09;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_04_09;1;;FGD;Y;13;26
2016;W;-;RC;WL_04_09;1;;HARVEST_DATE;08/08/2016;13;26
2016;W;-;RC;WL_04_09;1;;SPRAY;N;13;26
2016;W;-;RC;WL_04_09;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_04_09;1;;SOWING_DATE;01/10/2015;13;26
2016;W;-;RC;WL_22_02;0;;FHB_INO;NO;13;26
2016;W;-;RC;WL_22_02;0;;FGD;Y;13;26
2016;W;-;RC;WL_22_02;0;;HARVEST_DATE;08/08/2016;13;26
2016;W;-;RC;WL_22_02;0;;SPRAY;N;13;26
2016;W;-;RC;WL_22_02;0;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_22_02;0;;SOWING_DATE;01/10/2015;13;26
2016;W;-;RC;WL_52_08;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_52_08;1;;FGD;Y;13;26
2016;W;-;RC;WL_52_08;1;;HARVEST_DATE;22/07/2016;13;26
2016;W;-;RC;WL_52_08;1;;SPRAY;N;13;26
2016;W;-;RC;WL_52_08;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_52_08;1;;SOWING_DATE;21/10/2015;13;26
2016;W;-;RC;WL_56_08;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_56_08;1;;FGD;Y;13;26
2016;W;-;RC;WL_56_08;1;;HARVEST_DATE;22/07/2016;13;26
2016;W;-;RC;WL_56_08;1;;SPRAY;N;13;26
2016;W;-;RC;WL_56_08;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_56_08;1;;SOWING_DATE;21/10/2015;13;26
2016;W;-;RC;WL_05_50;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_05_50;1;;FGD;Y;13;26
2016;W;-;RC;WL_05_50;1;;HARVEST_DATE;01/08/2016;13;26
2016;W;-;RC;WL_05_50;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_05_08;0;;FHB_INO;NO;13;26
2016;W;-;RC;WL_05_08;0;;FGD;Y;13;26
2016;W;-;RC;WL_05_08;0;;HARVEST_DATE;16/08/2016;13;26
2016;W;-;RC;WL_05_08;0;;SPRAY;N;13;26
2016;W;-;RC;WL_05_08;0;;PHOSPHATE;N-;13;26
2016;W;-;RC;WL_05_08;0;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_02_01;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_02_01;1;;FGD;N;13;26
2016;W;-;RC;WL_02_01;1;;HARVEST_DATE;15/08/2016;13;26
2016;W;-;RC;WL_02_01;1;;SPRAY;N;13;26
2016;W;-;RC;WL_02_01;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_02_01;1;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_59_02;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_59_02;1;;FGD;N;13;26
2016;W;-;RC;WL_59_02;1;;HARVEST_DATE;15/08/2016;13;26
2016;W;-;RC;WL_59_02;1;;SPRAY;N;13;26
2016;W;-;RC;WL_59_02;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_59_02;1;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_58_02;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_58_02;1;;FGD;N;13;26
2016;W;-;RC;WL_58_02;1;;HARVEST_DATE;15/08/2016;13;26
2016;W;-;RC;WL_58_02;1;;SPRAY;N;13;26
2016;W;-;RC;WL_58_02;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_58_02;1;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_58_01;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_58_01;1;;FGD;Y;13;26
2016;W;-;RC;WL_58_01;1;;HARVEST_DATE;15/08/2016;13;26
2016;W;-;RC;WL_58_01;1;;SPRAY;N;13;26
2016;W;-;RC;WL_58_01;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_58_01;1;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_52_01;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_52_01;1;;FGD;Y;13;26
2016;W;-;RC;WL_52_01;1;;HARVEST_DATE;15/08/2016;13;26
2016;W;-;RC;WL_52_01;1;;SPRAY;N;13;26
2016;W;-;RC;WL_52_01;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_52_01;1;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_57_01;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_57_01;1;;FGD;Y;13;26
2016;W;-;RC;WL_57_01;1;;HARVEST_DATE;15/08/2016;13;26
2016;W;-;RC;WL_57_01;1;;SPRAY;N;13;26
2016;W;-;RC;WL_57_01;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_57_01;1;;SOWING_DATE;13/10/2015;13;26
2016;W;-;RC;WL_04_57;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_04_57;1;;FGD;Y;13;26
2016;W;-;RC;WL_04_57;1;;HARVEST_DATE;29/07/2016;13;26
2016;W;-;RC;WL_04_57;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_01_01;1;;FHB_INO;NO;13;26
2016;W;-;RC;WL_01_01;1;;FGD;Y;13;26
2016;W;-;RC;WL_01_01;1;;HARVEST_DATE;26/07/2016;13;26
2016;W;-;RC;WL_01_01;1;;SPRAY;Y;13;26
2016;W;-;RC;WL_01_01;1;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_01_01;1;;SOWING_DATE;20/10/2015;13;26
2016;W;-;RC;WL_70_05;0;;FHB_INO;NO;13;26
2016;W;-;RC;WL_70_05;0;;FGD;Y;13;26
2016;W;-;RC;WL_70_05;0;;HARVEST_DATE;26/07/2016;13;26
2016;W;-;RC;WL_70_05;0;;SPRAY;Y;13;26
2016;W;-;RC;WL_70_05;0;;PHOSPHATE;N;13;26
2016;W;-;RC;WL_70_05;0;;SOWING_DATE;20/10/2015;13;26
2016;W;-;RC;WL_18_02;0;;FHB_INO;NO;13;26
2016;W;-;RC;WL_18_02;0;;FGD;Y;13;26
2016;W;-;RC;WL_18_02;0;;HARVEST_DATE;07/08/2016;13;26
2016;W;-;RC;WL_18_02;0;;SPRAY;N;13;26
2016;W;-;RC;WL_18_02;0;;PHOSPHATE;N+;13;26
2016;W;-;RC;WL_18_02;0;;SOWING_DATE;19/10/2015;13;26
2016;W;-;RC;WO_29_05;0;;FHB_INO;SPRAYING;13;26
2016;W;-;RC;WO_29_05;0;;FGD;N;13;26
2016;W;-;RC;WO_29_05;0;;HARVEST_DATE;01/08/2016;13;26
2016;W;-;RC;WO_29_05;0;;SPRAY;N;13;26
2016;W;-;RC;WO_29_05;0;;PHOSPHATE;N;13;26
2016;W;-;RC;WO_29_05;0;;SOWING_DATE;15/10/2015;13;26
2016;W;-;RC;WO_58_05;0;;FHB_INO;SPRAYING;13;26
2016;W;-;RC;WO_58_05;0;;FGD;N;13;26
2016;W;-;RC;WO_58_05;0;;HARVEST_DATE;01/08/2016;13;26
2016;W;-;RC;WO_58_05;0;;SPRAY;N;13;26
