LK_SL_TRIAL_L2_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;TRANSFER_APPY;TRAIT;RESULT;FIABILITY_SYSTEM;FIABILITY_EXPERIMENTAL;FIABILITY_EXPERIMENTAL_REASON;FIABILITY_BREEDER;FIABILITY_BREEDER_REASON;SPECIES_ID;SPECIES_SPECIFICITY_ID
736764;57476;2015;7;W;-;RC;WW_PL_02;1;1;0;%MOIS;18,84;;;;;;13;26
736764;57476;2015;7;W;-;RC;WW_PL_02;1;1;0;YD15QH;70,49;;;;;;13;26
736764;57476;2015;7;W;-;RC;WW_PL_02;1;1;0;YD16QH;71,3;;;;;;13;26
736767;57476;2015;7;W;-;RC;WW_PL_02;4;1;0;%MOIS;18,44;;;;;;13;26
736767;57476;2015;7;W;-;RC;WW_PL_02;4;1;0;YD15QH;79,25;;;;;;13;26
736767;57476;2015;7;W;-;RC;WW_PL_02;4;1;0;YD16QH;80,17;;;;;;13;26
736768;57476;2015;7;W;-;RC;WW_PL_02;1;2;0;%MOIS;16,74;;;;;;13;26
736768;57476;2015;7;W;-;RC;WW_PL_02;1;2;0;YD15QH;72,43;;;;;;13;26
736768;57476;2015;7;W;-;RC;WW_PL_02;1;2;0;YD16QH;73,26;;;;;;13;26
736766;57476;2015;7;W;-;RC;WW_PL_02;2;2;0;%MOIS;16,94;;;;;;13;26
736766;57476;2015;7;W;-;RC;WW_PL_02;2;2;0;YD15QH;78,62;;;;;;13;26
736766;57476;2015;7;W;-;RC;WW_PL_02;2;2;0;YD16QH;79,53;;;;;;13;26
736769;57476;2015;7;W;-;RC;WW_PL_02;3;2;0;%MOIS;16,54;;;;;;13;26
736769;57476;2015;7;W;-;RC;WW_PL_02;3;2;0;YD15QH;77,75;;;;;;13;26
736769;57476;2015;7;W;-;RC;WW_PL_02;3;2;0;YD16QH;78,64;;;;;;13;26
736790;57476;2015;7;W;-;RC;WW_PL_02;1;3;0;%MOIS;18,64;;;;;;13;26
736790;57476;2015;7;W;-;RC;WW_PL_02;1;3;0;YD15QH;76;;;;;;13;26
736790;57476;2015;7;W;-;RC;WW_PL_02;1;3;0;YD16QH;76,88;;;;;;13;26
736795;57476;2015;7;W;-;RC;WW_PL_02;2;3;0;%MOIS;18,34;;;;;;13;26
736795;57476;2015;7;W;-;RC;WW_PL_02;2;3;0;YD15QH;90,86;;;;;;13;26
736795;57476;2015;7;W;-;RC;WW_PL_02;2;3;0;YD16QH;91,91;;;;;;13;26
736792;57476;2015;7;W;-;RC;WW_PL_02;4;3;0;%MOIS;18,74;;;;;;13;26
736792;57476;2015;7;W;-;RC;WW_PL_02;4;3;0;YD15QH;88,25;;;;;;13;26
736792;57476;2015;7;W;-;RC;WW_PL_02;4;3;0;YD16QH;89,27;;;;;;13;26
736791;57476;2015;7;W;-;RC;WW_PL_02;1;4;0;%MOIS;17,54;;;;;;13;26
736791;57476;2015;7;W;-;RC;WW_PL_02;1;4;0;YD15QH;82,95;;;;;;13;26
736791;57476;2015;7;W;-;RC;WW_PL_02;1;4;0;YD16QH;83,92;;;;;;13;26
736799;57476;2015;7;W;-;RC;WW_PL_02;1;5;0;%MOIS;17,74;;;;;;13;26
736799;57476;2015;7;W;-;RC;WW_PL_02;1;5;0;YD15QH;83,87;;;;;;13;26
736799;57476;2015;7;W;-;RC;WW_PL_02;1;5;0;YD16QH;84,84;;;;;;13;26
736734;57476;2015;7;W;-;RC;WW_PL_02;1;6;0;%MOIS;18,14;;;;;;13;26
736734;57476;2015;7;W;-;RC;WW_PL_02;1;6;0;YD15QH;77,11;;;;;;13;26
736734;57476;2015;7;W;-;RC;WW_PL_02;1;6;0;YD16QH;78;;;;;;13;26
736737;57476;2015;7;W;-;RC;WW_PL_02;4;6;0;%MOIS;18,34;;;;;;13;26
736737;57476;2015;7;W;-;RC;WW_PL_02;4;6;0;YD15QH;90,86;;;;;;13;26
736737;57476;2015;7;W;-;RC;WW_PL_02;4;6;0;YD16QH;91,91;;;;;;13;26
736733;57476;2015;7;W;-;RC;WW_PL_02;4;7;0;%MOIS;16,74;;;;;;13;26
736733;57476;2015;7;W;-;RC;WW_PL_02;4;7;0;YD15QH;90,42;;;;;;13;26
736733;57476;2015;7;W;-;RC;WW_PL_02;4;7;0;YD16QH;91,47;;;;;;13;26
736800;57476;2015;7;W;-;RC;WW_PL_02;1;8;0;%MOIS;18,14;;;;;;13;26
736800;57476;2015;7;W;-;RC;WW_PL_02;1;8;0;YD15QH;83,48;;;;;;13;26
736800;57476;2015;7;W;-;RC;WW_PL_02;1;8;0;YD16QH;84,45;;;;;;13;26
736805;57476;2015;7;W;-;RC;WW_PL_02;2;8;0;%MOIS;18,24;;;;;;13;26
736805;57476;2015;7;W;-;RC;WW_PL_02;2;8;0;YD15QH;93,71;;;;;;13;26
736805;57476;2015;7;W;-;RC;WW_PL_02;2;8;0;YD16QH;94,8;;;;;;13;26
736801;57476;2015;7;W;-;RC;WW_PL_02;1;9;0;%MOIS;17,64;;;;;;13;26
736801;57476;2015;7;W;-;RC;WW_PL_02;1;9;0;YD15QH;70,47;;;;;;13;26
736801;57476;2015;7;W;-;RC;WW_PL_02;1;9;0;YD16QH;71,29;;;;;;13;26
736806;57476;2015;7;W;-;RC;WW_PL_02;4;9;0;%MOIS;18,14;;;;;;13;26
736806;57476;2015;7;W;-;RC;WW_PL_02;4;9;0;YD15QH;82,16;;;;;;13;26
736806;57476;2015;7;W;-;RC;WW_PL_02;4;9;0;YD16QH;83,11;;;;;;13;26
736809;57476;2015;7;W;-;RC;WW_PL_02;1;10;0;%MOIS;18,74;;;;;;13;26
736809;57476;2015;7;W;-;RC;WW_PL_02;1;10;0;YD15QH;86,61;;;;;;13;26
736809;57476;2015;7;W;-;RC;WW_PL_02;1;10;0;YD16QH;87,62;;;;;;13;26
736803;57476;2015;7;W;-;RC;WW_PL_02;2;10;0;%MOIS;18,64;;;;;;13;26
736803;57476;2015;7;W;-;RC;WW_PL_02;2;10;0;YD15QH;91,74;;;;;;13;26
736803;57476;2015;7;W;-;RC;WW_PL_02;2;10;0;YD16QH;92,81;;;;;;13;26
736850;57476;2015;7;W;-;RC;WW_PL_02;3;10;0;%MOIS;17,64;;;;;;13;26
736850;57476;2015;7;W;-;RC;WW_PL_02;3;10;0;YD15QH;95,36;;;;;;13;26
736850;57476;2015;7;W;-;RC;WW_PL_02;3;10;0;YD16QH;96,46;;;;;;13;26
736854;57476;2015;7;W;-;RC;WW_PL_02;1;11;0;%MOIS;17,24;;;;;;13;26
736854;57476;2015;7;W;-;RC;WW_PL_02;1;11;0;YD15QH;92,24;;;;;;13;26
736854;57476;2015;7;W;-;RC;WW_PL_02;1;11;0;YD16QH;93,31;;;;;;13;26
736851;57476;2015;7;W;-;RC;WW_PL_02;3;11;0;%MOIS;16,74;;;;;;13;26
736851;57476;2015;7;W;-;RC;WW_PL_02;3;11;0;YD15QH;105,73;;;;;;13;26
736851;57476;2015;7;W;-;RC;WW_PL_02;3;11;0;YD16QH;106,97;;;;;;13;26
736857;57476;2015;7;W;-;RC;WW_PL_02;4;11;0;%MOIS;16,94;;;;;;13;26
736857;57476;2015;7;W;-;RC;WW_PL_02;4;11;0;YD15QH;102,48;;;;;;13;26
736857;57476;2015;7;W;-;RC;WW_PL_02;4;11;0;YD16QH;103,67;;;;;;13;26
736858;57476;2015;7;W;-;RC;WW_PL_02;1;12;0;%MOIS;16,54;;;;;;13;26
736858;57476;2015;7;W;-;RC;WW_PL_02;1;12;0;YD15QH;87,49;;;;;;13;26
736858;57476;2015;7;W;-;RC;WW_PL_02;1;12;0;YD16QH;88,51;;;;;;13;26
736856;57476;2015;7;W;-;RC;WW_PL_02;2;12;0;%MOIS;16,34;;;;;;13;26
736856;57476;2015;7;W;-;RC;WW_PL_02;2;12;0;YD15QH;97,57;;;;;;13;26
736856;57476;2015;7;W;-;RC;WW_PL_02;2;12;0;YD16QH;98,71;;;;;;13;26
736853;57476;2015;7;W;-;RC;WW_PL_02;4;12;0;%MOIS;17,74;;;;;;13;26
736853;57476;2015;7;W;-;RC;WW_PL_02;4;12;0;YD15QH;95,36;;;;;;13;26
736853;57476;2015;7;W;-;RC;WW_PL_02;4;12;0;YD16QH;96,46;;;;;;13;26
736840;57476;2015;7;W;-;RC;WW_PL_02;1;13;0;%MOIS;16,24;;;;;;13;26
736840;57476;2015;7;W;-;RC;WW_PL_02;1;13;0;YD15QH;85,65;;;;;;13;26
736840;57476;2015;7;W;-;RC;WW_PL_02;1;13;0;YD16QH;86,65;;;;;;13;26
736845;57476;2015;7;W;-;RC;WW_PL_02;2;13;0;%MOIS;16,24;;;;;;13;26
736845;57476;2015;7;W;-;RC;WW_PL_02;2;13;0;YD15QH;95,77;;;;;;13;26
736845;57476;2015;7;W;-;RC;WW_PL_02;2;13;0;YD16QH;96,89;;;;;;13;26
736847;57476;2015;7;W;-;RC;WW_PL_02;2;14;0;%MOIS;17,64;;;;;;13;26
736847;57476;2015;7;W;-;RC;WW_PL_02;2;14;0;YD15QH;88,61;;;;;;13;26
736847;57476;2015;7;W;-;RC;WW_PL_02;2;14;0;YD16QH;89,64;;;;;;13;26
736849;57476;2015;7;W;-;RC;WW_PL_02;1;15;0;%MOIS;16,44;;;;;;13;26
736849;57476;2015;7;W;-;RC;WW_PL_02;1;15;0;YD15QH;81,53;;;;;;13;26
736849;57476;2015;7;W;-;RC;WW_PL_02;1;15;0;YD16QH;82,48;;;;;;13;26
736843;57476;2015;7;W;-;RC;WW_PL_02;2;15;0;%MOIS;16,84;;;;;;13;26
736843;57476;2015;7;W;-;RC;WW_PL_02;2;15;0;YD15QH;95,12;;;;;;13;26
736843;57476;2015;7;W;-;RC;WW_PL_02;2;15;0;YD16QH;96,23;;;;;;13;26
736820;57476;2015;7;W;-;RC;WW_PL_02;3;15;0;%MOIS;19,24;;;;;;13;26
736820;57476;2015;7;W;-;RC;WW_PL_02;3;15;0;YD15QH;89,47;;;;;;13;26
736820;57476;2015;7;W;-;RC;WW_PL_02;3;15;0;YD16QH;90,51;;;;;;13;26
736825;57476;2015;7;W;-;RC;WW_PL_02;4;15;0;%MOIS;18,94;;;;;;13;26
736825;57476;2015;7;W;-;RC;WW_PL_02;4;15;0;YD15QH;90,98;;;;;;13;26
736825;57476;2015;7;W;-;RC;WW_PL_02;4;15;0;YD16QH;92,04;;;;;;13;26
736824;57476;2015;7;W;-;RC;WW_PL_02;1;16;0;%MOIS;17,44;;;;;;13;26
736824;57476;2015;7;W;-;RC;WW_PL_02;1;16;0;YD15QH;90,37;;;;;;13;26
736824;57476;2015;7;W;-;RC;WW_PL_02;1;16;0;YD16QH;91,41;;;;;;13;26
736822;57476;2015;7;W;-;RC;WW_PL_02;2;16;0;%MOIS;17,24;;;;;;13;26
736822;57476;2015;7;W;-;RC;WW_PL_02;2;16;0;YD15QH;99,46;;;;;;13;26
736822;57476;2015;7;W;-;RC;WW_PL_02;2;16;0;YD16QH;100,62;;;;;;13;26
736821;57476;2015;7;W;-;RC;WW_PL_02;3;16;0;%MOIS;18,64;;;;;;13;26
736821;57476;2015;7;W;-;RC;WW_PL_02;3;16;0;YD15QH;98,84;;;;;;13;26
736821;57476;2015;7;W;-;RC;WW_PL_02;3;16;0;YD16QH;99,99;;;;;;13;26
736828;57476;2015;7;W;-;RC;WW_PL_02;1;17;0;%MOIS;15,74;;;;;;13;26
736828;57476;2015;7;W;-;RC;WW_PL_02;1;17;0;YD15QH;87,61;;;;;;13;26
736828;57476;2015;7;W;-;RC;WW_PL_02;1;17;0;YD16QH;88,63;;;;;;13;26
736826;57476;2015;7;W;-;RC;WW_PL_02;2;17;0;%MOIS;15,74;;;;;;13;26
736826;57476;2015;7;W;-;RC;WW_PL_02;2;17;0;YD15QH;94,05;;;;;;13;26
736826;57476;2015;7;W;-;RC;WW_PL_02;2;17;0;YD16QH;95,15;;;;;;13;26
736829;57476;2015;7;W;-;RC;WW_PL_02;3;17;0;%MOIS;17,44;;;;;;13;26
736829;57476;2015;7;W;-;RC;WW_PL_02;3;17;0;YD15QH;94,25;;;;;;13;26
736829;57476;2015;7;W;-;RC;WW_PL_02;3;17;0;YD16QH;95,34;;;;;;13;26
736823;57476;2015;7;W;-;RC;WW_PL_02;4;17;0;%MOIS;17,64;;;;;;13;26
736823;57476;2015;7;W;-;RC;WW_PL_02;4;17;0;YD15QH;92,37;;;;;;13;26
736823;57476;2015;7;W;-;RC;WW_PL_02;4;17;0;YD16QH;93,44;;;;;;13;26
736814;57476;2015;7;W;-;RC;WW_PL_02;3;18;0;%MOIS;19,34;;;;;;13;26
736814;57476;2015;7;W;-;RC;WW_PL_02;3;18;0;YD15QH;99,44;;;;;;13;26
736814;57476;2015;7;W;-;RC;WW_PL_02;3;18;0;YD16QH;100,6;;;;;;13;26
736811;57476;2015;7;W;-;RC;WW_PL_02;1;19;0;%MOIS;17,34;;;;;;13;26
736811;57476;2015;7;W;-;RC;WW_PL_02;1;19;0;YD15QH;92,69;;;;;;13;26
736811;57476;2015;7;W;-;RC;WW_PL_02;1;19;0;YD16QH;93,77;;;;;;13;26
736813;57476;2015;7;W;-;RC;WW_PL_02;2;20;0;%MOIS;16,34;;;;;;13;26
736813;57476;2015;7;W;-;RC;WW_PL_02;2;20;0;YD15QH;96,79;;;;;;13;26
736813;57476;2015;7;W;-;RC;WW_PL_02;2;20;0;YD16QH;97,91;;;;;;13;26
736874;57476;2015;7;W;-;RC;WW_PL_02;1;21;0;%MOIS;17,54;;;;;;13;26
736874;57476;2015;7;W;-;RC;WW_PL_02;1;21;0;YD15QH;82,07;;;;;;13;26
736874;57476;2015;7;W;-;RC;WW_PL_02;1;21;0;YD16QH;83,02;;;;;;13;26
736872;57476;2015;7;W;-;RC;WW_PL_02;2;21;0;%MOIS;17,34;;;;;;13;26
736872;57476;2015;7;W;-;RC;WW_PL_02;2;21;0;YD15QH;88,25;;;;;;13;26
736872;57476;2015;7;W;-;RC;WW_PL_02;2;21;0;YD16QH;89,27;;;;;;13;26
736877;57476;2015;7;W;-;RC;WW_PL_02;4;21;0;%MOIS;18,74;;;;;;13;26
736877;57476;2015;7;W;-;RC;WW_PL_02;4;21;0;YD15QH;85,96;;;;;;13;26
736877;57476;2015;7;W;-;RC;WW_PL_02;4;21;0;YD16QH;86,95;;;;;;13;26
736876;57476;2015;7;W;-;RC;WW_PL_02;2;22;0;%MOIS;16,94;;;;;;13;26
736876;57476;2015;7;W;-;RC;WW_PL_02;2;22;0;YD15QH;89,44;;;;;;13;26
736876;57476;2015;7;W;-;RC;WW_PL_02;2;22;0;YD16QH;90,47;;;;;;13;26
736879;57476;2015;7;W;-;RC;WW_PL_02;3;22;0;%MOIS;18,24;;;;;;13;26
736879;57476;2015;7;W;-;RC;WW_PL_02;3;22;0;YD15QH;86,24;;;;;;13;26
736879;57476;2015;7;W;-;RC;WW_PL_02;3;22;0;YD16QH;87,24;;;;;;13;26
736873;57476;2015;7;W;-;RC;WW_PL_02;4;22;0;%MOIS;18,44;;;;;;13;26
736873;57476;2015;7;W;-;RC;WW_PL_02;4;22;0;YD15QH;88,89;;;;;;13;26
736873;57476;2015;7;W;-;RC;WW_PL_02;4;22;0;YD16QH;89,92;;;;;;13;26
736885;57476;2015;7;W;-;RC;WW_PL_02;2;23;0;%MOIS;18,04;;;;;;13;26
736885;57476;2015;7;W;-;RC;WW_PL_02;2;23;0;YD15QH;94,69;;;;;;13;26
736885;57476;2015;7;W;-;RC;WW_PL_02;2;23;0;YD16QH;95,8;;;;;;13;26
736888;57476;2015;7;W;-;RC;WW_PL_02;3;24;0;%MOIS;16,94;;;;;;13;26
736888;57476;2015;7;W;-;RC;WW_PL_02;3;24;0;YD15QH;92,22;;;;;;13;26
736888;57476;2015;7;W;-;RC;WW_PL_02;3;24;0;YD16QH;93,29;;;;;;13;26
736886;57476;2015;7;W;-;RC;WW_PL_02;4;24;0;%MOIS;17,14;;;;;;13;26
736886;57476;2015;7;W;-;RC;WW_PL_02;4;24;0;YD15QH;93,12;;;;;;13;26
736886;57476;2015;7;W;-;RC;WW_PL_02;4;24;0;YD16QH;94,21;;;;;;13;26
736860;57476;2015;7;W;-;RC;WW_PL_02;3;25;0;%MOIS;17,84;;;;;;13;26
736860;57476;2015;7;W;-;RC;WW_PL_02;3;25;0;YD15QH;85,87;;;;;;13;26
736860;57476;2015;7;W;-;RC;WW_PL_02;3;25;0;YD16QH;86,86;;;;;;13;26
736865;57476;2015;7;W;-;RC;WW_PL_02;4;25;0;%MOIS;17,64;;;;;;13;26
736865;57476;2015;7;W;-;RC;WW_PL_02;4;25;0;YD15QH;86,95;;;;;;13;26
736865;57476;2015;7;W;-;RC;WW_PL_02;4;25;0;YD16QH;87,96;;;;;;13;26
736862;57476;2015;7;W;-;RC;WW_PL_02;2;26;0;%MOIS;17,14;;;;;;13;26
736862;57476;2015;7;W;-;RC;WW_PL_02;2;26;0;YD15QH;86,56;;;;;;13;26
736862;57476;2015;7;W;-;RC;WW_PL_02;2;26;0;YD16QH;87,57;;;;;;13;26
736861;57476;2015;7;W;-;RC;WW_PL_02;3;26;0;%MOIS;17,44;;;;;;13;26
736861;57476;2015;7;W;-;RC;WW_PL_02;3;26;0;YD15QH;88,37;;;;;;13;26
736861;57476;2015;7;W;-;RC;WW_PL_02;3;26;0;YD16QH;89,4;;;;;;13;26
646585;57179;2015;7;W;-;RC;WS_55_05;1;1;0;LOD1;4,24;;;;;;13;26
646585;57179;2015;7;W;-;RC;WS_55_05;1;1;0;YD15QH;69,46;;;;;;13;26
646582;57179;2015;7;W;-;RC;WS_55_05;1;2;0;LOD1;4,24;;;;;;13;26
646582;57179;2015;7;W;-;RC;WS_55_05;1;2;0;YD15QH;67,8;;;;;;13;26
646581;57179;2015;7;W;-;RC;WS_55_05;2;2;0;LOD1;3,24;;;;;;13;26
646581;57179;2015;7;W;-;RC;WS_55_05;2;2;0;YD15QH;87,24;;;;;;13;26
646587;57179;2015;7;W;-;RC;WS_55_05;1;3;0;LOD1;5,24;;;;;;13;26
646587;57179;2015;7;W;-;RC;WS_55_05;1;3;0;YD15QH;82,68;;;;;;13;26
646588;57179;2015;7;W;-;RC;WS_55_05;2;3;0;LOD1;8,24;;;;;;13;26
646588;57179;2015;7;W;-;RC;WS_55_05;2;3;0;YD15QH;96,13;;;;;;13;26
646589;57179;2015;7;W;-;RC;WS_55_05;2;4;0;LOD1;7,24;;;;;;13;26
646589;57179;2015;7;W;-;RC;WS_55_05;2;4;0;YD15QH;94,46;;;;;;13;26
646583;57179;2015;7;W;-;RC;WS_55_05;1;5;0;LOD1;4,24;;;;;;13;26
646583;57179;2015;7;W;-;RC;WS_55_05;1;5;0;YD15QH;83,68;;;;;;13;26
646560;57179;2015;7;W;-;RC;WS_55_05;2;5;0;LOD1;4,24;;;;;;13;26
646560;57179;2015;7;W;-;RC;WS_55_05;2;5;0;YD15QH;86,91;;;;;;13;26
646565;57179;2015;7;W;-;RC;WS_55_05;1;6;0;LOD1;7,24;;;;;;13;26
646565;57179;2015;7;W;-;RC;WS_55_05;1;6;0;YD15QH;91,91;;;;;;13;26
646564;57179;2015;7;W;-;RC;WS_55_05;2;6;0;LOD1;9,24;;;;;;13;26
646564;57179;2015;7;W;-;RC;WS_55_05;2;6;0;YD15QH;92,91;;;;;;13;26
646562;57179;2015;7;W;-;RC;WS_55_05;1;7;0;LOD1;5,24;;;;;;13;26
646562;57179;2015;7;W;-;RC;WS_55_05;1;7;0;YD15QH;77,13;;;;;;13;26
646567;57179;2015;7;W;-;RC;WS_55_05;1;8;0;LOD1;10,24;;;;;;13;26
646567;57179;2015;7;W;-;RC;WS_55_05;1;8;0;YD15QH;95,68;;;;;;13;26
646568;57179;2015;7;W;-;RC;WS_55_05;2;8;0;LOD1;5,24;;;;;;13;26
646568;57179;2015;7;W;-;RC;WS_55_05;2;8;0;YD15QH;91,91;;;;;;13;26
646566;57179;2015;7;W;-;RC;WS_55_05;1;9;0;LOD1;9,24;;;;;;13;26
646566;57179;2015;7;W;-;RC;WS_55_05;1;9;0;YD15QH;94,57;;;;;;13;26
646569;57179;2015;7;W;-;RC;WS_55_05;2;9;0;LOD1;6,24;;;;;;13;26
646569;57179;2015;7;W;-;RC;WS_55_05;2;9;0;YD15QH;98,57;;;;;;13;26
646590;57179;2015;7;W;-;RC;WS_55_05;2;10;0;LOD1;3,24;;;;;;13;26
646590;57179;2015;7;W;-;RC;WS_55_05;2;10;0;YD15QH;106,8;;;;;;13;26
646594;57179;2015;7;W;-;RC;WS_55_05;2;11;0;LOD1;3,24;;;;;;13;26
646594;57179;2015;7;W;-;RC;WS_55_05;2;11;0;YD15QH;101,35;;;;;;13;26
646596;57179;2015;7;W;-;RC;WS_55_05;1;14;0;LOD1;5,24;;;;;;13;26
646596;57179;2015;7;W;-;RC;WS_55_05;1;14;0;YD15QH;81,57;;;;;;13;26
646599;57179;2015;7;W;-;RC;WS_55_05;2;14;0;LOD1;7,24;;;;;;13;26
646599;57179;2015;7;W;-;RC;WS_55_05;2;14;0;YD15QH;83,91;;;;;;13;26
646530;57179;2015;7;W;-;RC;WS_55_05;2;15;0;LOD1;5,24;;;;;;13;26
646530;57179;2015;7;W;-;RC;WS_55_05;2;15;0;YD15QH;91,02;;;;;;13;26
646532;57179;2015;7;W;-;RC;WS_55_05;1;17;0;LOD1;10,24;;;;;;13;26
646532;57179;2015;7;W;-;RC;WS_55_05;1;17;0;YD15QH;92,68;;;;;;13;26
646531;57179;2015;7;W;-;RC;WS_55_05;2;17;0;LOD1;10,24;;;;;;13;26
646531;57179;2015;7;W;-;RC;WS_55_05;2;17;0;YD15QH;94,8;;;;;;13;26
646537;57179;2015;7;W;-;RC;WS_55_05;1;18;0;LOD1;6,24;;;;;;13;26
646537;57179;2015;7;W;-;RC;WS_55_05;1;18;0;YD15QH;111,57;;;;;;13;26
646402;57179;2015;7;W;-;RC;WS_55_05;1;22;0;LOD1;10,24;;;;;;13;26
646402;57179;2015;7;W;-;RC;WS_55_05;1;22;0;YD15QH;88,57;;;;;;13;26
646401;57179;2015;7;W;-;RC;WS_55_05;2;22;0;LOD1;8,24;;;;;;13;26
646401;57179;2015;7;W;-;RC;WS_55_05;2;22;0;YD15QH;95,57;;;;;;13;26
646407;57179;2015;7;W;-;RC;WS_55_05;1;23;0;LOD1;9,24;;;;;;13;26
646407;57179;2015;7;W;-;RC;WS_55_05;1;23;0;YD15QH;96,57;;;;;;13;26
646408;57179;2015;7;W;-;RC;WS_55_05;2;23;0;LOD1;5,24;;;;;;13;26
646408;57179;2015;7;W;-;RC;WS_55_05;2;23;0;YD15QH;98,57;;;;;;13;26
646406;57179;2015;7;W;-;RC;WS_55_05;1;24;0;LOD1;9,24;;;;;;13;26
646406;57179;2015;7;W;-;RC;WS_55_05;1;24;0;YD15QH;81,68;;;;;;13;26
646409;57179;2015;7;W;-;RC;WS_55_05;2;24;0;LOD1;5,24;;;;;;13;26
646409;57179;2015;7;W;-;RC;WS_55_05;2;24;0;YD15QH;96,68;;;;;;13;26
646403;57179;2015;7;W;-;RC;WS_55_05;1;25;0;LOD1;7,24;;;;;;13;26
646403;57179;2015;7;W;-;RC;WS_55_05;1;25;0;YD15QH;88,46;;;;;;13;26
646455;57179;2015;7;W;-;RC;WS_55_05;1;26;0;LOD1;5,24;;;;;;13;26
646455;57179;2015;7;W;-;RC;WS_55_05;1;26;0;YD15QH;80,24;;;;;;13;26
646454;57179;2015;7;W;-;RC;WS_55_05;2;26;0;LOD1;8,24;;;;;;13;26
646454;57179;2015;7;W;-;RC;WS_55_05;2;26;0;YD15QH;72,68;;;;;;13;26
646452;57179;2015;7;W;-;RC;WS_55_05;1;27;0;LOD1;3,24;;;;;;13;26
646452;57179;2015;7;W;-;RC;WS_55_05;1;27;0;YD15QH;101,8;;;;;;13;26
646458;57179;2015;7;W;-;RC;WS_55_05;2;28;0;LOD1;5,24;;;;;;13;26
646458;57179;2015;7;W;-;RC;WS_55_05;2;28;0;YD15QH;81,02;;;;;;13;26
646456;57179;2015;7;W;-;RC;WS_55_05;1;29;0;LOD1;4,24;;;;;;13;26
646456;57179;2015;7;W;-;RC;WS_55_05;1;29;0;YD15QH;94,91;;;;;;13;26
646459;57179;2015;7;W;-;RC;WS_55_05;2;29;0;LOD1;4,24;;;;;;13;26
646459;57179;2015;7;W;-;RC;WS_55_05;2;29;0;YD15QH;87,35;;;;;;13;26
646453;57179;2015;7;W;-;RC;WS_55_05;1;30;0;LOD1;5,24;;;;;;13;26
646453;57179;2015;7;W;-;RC;WS_55_05;1;30;0;YD15QH;106,13;;;;;;13;26
646445;57179;2015;7;W;-;RC;WS_55_05;1;31;0;LOD1;4,24;;;;;;13;26
646445;57179;2015;7;W;-;RC;WS_55_05;1;31;0;YD15QH;102,24;;;;;;13;26
646441;57179;2015;7;W;-;RC;WS_55_05;2;32;0;LOD1;3,24;;;;;;13;26
646441;57179;2015;7;W;-;RC;WS_55_05;2;32;0;YD15QH;93,46;;;;;;13;26
646446;57179;2015;7;W;-;RC;WS_55_05;1;34;0;LOD1;6,24;;;;;;13;26
646446;57179;2015;7;W;-;RC;WS_55_05;1;34;0;YD15QH;87,57;;;;;;13;26
646420;57179;2015;7;W;-;RC;WS_55_05;2;35;0;LOD1;3,24;;;;;;13;26
646420;57179;2015;7;W;-;RC;WS_55_05;2;35;0;YD15QH;83,8;;;;;;13;26
646428;57179;2015;7;W;-;RC;WS_55_05;2;38;0;LOD1;7,24;;;;;;13;26
646428;57179;2015;7;W;-;RC;WS_55_05;2;38;0;YD15QH;106,46;;;;;;13;26
646426;57179;2015;7;W;-;RC;WS_55_05;1;39;0;LOD1;3,24;;;;;;13;26
646426;57179;2015;7;W;-;RC;WS_55_05;1;39;0;YD15QH;99,02;;;;;;13;26
646429;57179;2015;7;W;-;RC;WS_55_05;2;39;0;LOD1;3,24;;;;;;13;26
646429;57179;2015;7;W;-;RC;WS_55_05;2;39;0;YD15QH;108,68;;;;;;13;26
646415;57179;2015;7;W;-;RC;WS_55_05;1;41;0;LOD1;3,24;;;;;;13;26
646415;57179;2015;7;W;-;RC;WS_55_05;1;41;0;YD15QH;102,91;;;;;;13;26
646411;57179;2015;7;W;-;RC;WS_55_05;2;42;0;LOD1;3,24;;;;;;13;26
646411;57179;2015;7;W;-;RC;WS_55_05;2;42;0;YD15QH;95,35;;;;;;13;26
646417;57179;2015;7;W;-;RC;WS_55_05;1;43;0;LOD1;3,24;;;;;;13;26
646417;57179;2015;7;W;-;RC;WS_55_05;1;43;0;YD15QH;92,13;;;;;;13;26
646418;57179;2015;7;W;-;RC;WS_55_05;2;43;0;LOD1;4,24;;;;;;13;26
646418;57179;2015;7;W;-;RC;WS_55_05;2;43;0;YD15QH;91,35;;;;;;13;26
646416;57179;2015;7;W;-;RC;WS_55_05;1;44;0;LOD1;3,24;;;;;;13;26
646416;57179;2015;7;W;-;RC;WS_55_05;1;44;0;YD15QH;90,02;;;;;;13;26
646419;57179;2015;7;W;-;RC;WS_55_05;2;44;0;LOD1;4,24;;;;;;13;26
646419;57179;2015;7;W;-;RC;WS_55_05;2;44;0;YD15QH;98,68;;;;;;13;26
646470;57179;2015;7;W;-;RC;WS_55_05;2;45;0;LOD1;7,24;;;;;;13;26
646470;57179;2015;7;W;-;RC;WS_55_05;2;45;0;YD15QH;96,13;;;;;;13;26
646475;57179;2015;7;W;-;RC;WS_55_05;1;46;0;LOD1;4,24;;;;;;13;26
646475;57179;2015;7;W;-;RC;WS_55_05;1;46;0;YD15QH;90,35;;;;;;13;26
